,index,customer_id,gender,is_senior_citizen,partner,dependents,phone_service,internet_service,contract_type,payment_type,monthly_charges,total_charges,churn,Tenure_month,FALSE,has_churned,has_phone,has_internet,has_internet_and_phone,partner_dependents,Start_day,Monthly_charges,Validation,Contract Type,Phone Type,Internet Type,Monthly Tenure,single_no_dependents,projected
1343,1802,2632-UCGVD,Male,1,Yes,No,2,2,0,Credit card (automatic),100.05,6871.9,Yes,68.7,False,True,True,True,True,1,2015-06-02,100.05,1,Month-to-Month,Two or More Lines,Fiber Optic,69.0,0,0
1344,1871,2718-GAXQD,Female,1,Yes,Yes,1,1,0,Electronic check,46.0,181.6,Yes,3.9,True,True,True,True,True,3,2020-11-02,46,1,Month-to-Month,One Line,DSL,4.0,0,0
1345,1851,2685-SREOM,Female,0,Yes,Yes,2,2,0,Electronic check,89.1,2368.4,Yes,26.6,True,True,True,True,True,3,2018-12-02,89.1,1,Month-to-Month,Two or More Lines,Fiber Optic,27.0,0,0
1346,1848,2683-BPJSO,Male,0,Yes,No,2,2,0,Electronic check,84.45,2467.1,Yes,29.2,False,True,True,True,True,1,2018-09-02,84.45,1,Month-to-Month,Two or More Lines,Fiber Optic,29.0,0,0
1347,1078,1569-TTNYJ,Male,0,Yes,No,2,2,0,Electronic check,78.75,412.1,Yes,5.2,False,True,True,True,True,1,2020-09-02,78.75,1,Month-to-Month,Two or More Lines,Fiber Optic,5.0,0,0
1348,363,0533-BNWKF,Female,1,Yes,No,2,2,0,Electronic check,85.45,4874.7,Yes,57.0,True,True,True,True,True,1,2016-05-02,85.45,1,Month-to-Month,Two or More Lines,Fiber Optic,57.0,0,0
1349,357,0524-IAVZO,Female,0,Yes,No,2,2,0,Electronic check,85.0,2624.25,Yes,30.9,True,True,True,True,True,1,2018-08-02,85,1,Month-to-Month,Two or More Lines,Fiber Optic,31.0,0,0
1350,403,0601-WZHJF,Male,0,Yes,No,0,1,0,Electronic check,46.35,667.7,Yes,14.4,False,True,False,True,False,1,2019-12-02,46.35,1,Month-to-Month,No Phone Service,DSL,14.0,0,0
1351,401,0596-BQCEQ,Female,0,Yes,Yes,1,2,0,Electronic check,100.15,6283.3,Yes,62.7,True,True,True,True,True,3,2015-12-02,100.15,1,Month-to-Month,One Line,Fiber Optic,63.0,0,0
1352,391,0578-SKVMF,Female,0,Yes,Yes,1,2,0,Electronic check,83.3,1845.9,Yes,22.2,True,True,True,True,True,3,2019-04-02,83.3,1,Month-to-Month,One Line,Fiber Optic,22.0,0,0
1353,389,0576-WNXXC,Male,1,Yes,No,2,2,0,Electronic check,95.55,2510.2,Yes,26.3,False,True,True,True,True,1,2018-12-02,95.55,1,Month-to-Month,Two or More Lines,Fiber Optic,26.0,0,0
1354,385,0568-ONFPC,Male,0,Yes,Yes,2,0,0,Bank transfer (automatic),25.9,135.0,Yes,5.2,False,True,True,False,False,3,2020-09-02,25.9,1,Month-to-Month,Two or More Lines,No Internet Service,5.0,0,0
1355,347,0515-YPMCW,Male,0,No,Yes,1,2,0,Mailed check,70.45,70.45,Yes,1.0,False,True,True,True,True,2,2021-01-02,70.45,1,Month-to-Month,One Line,Fiber Optic,1.0,0,0
1356,311,0461-CVKMU,Female,0,Yes,Yes,1,2,0,Electronic check,83.8,1900.25,Yes,22.7,True,True,True,True,True,3,2019-04-02,83.8,1,Month-to-Month,One Line,Fiber Optic,23.0,0,0
1357,304,0447-BEMNG,Female,0,Yes,No,0,1,0,Bank transfer (automatic),45.3,2145.0,Yes,47.4,True,True,False,True,False,1,2017-03-02,45.3,1,Month-to-Month,No Phone Service,DSL,47.0,0,0
1358,283,0420-BWTPW,Male,0,No,Yes,0,1,0,Mailed check,25.5,215.2,Yes,8.4,False,True,False,True,False,2,2020-06-02,25.5,1,Month-to-Month,No Phone Service,DSL,8.0,0,0
1359,336,0495-ZBNGW,Male,1,Yes,No,2,2,0,Bank transfer (automatic),79.9,343.95,Yes,4.3,False,True,True,True,True,1,2020-10-02,79.9,1,Month-to-Month,Two or More Lines,Fiber Optic,4.0,0,0
1360,327,0486-HECZI,Male,0,Yes,No,2,2,0,Electronic check,96.75,5238.9,Yes,54.1,False,True,True,True,True,1,2016-08-02,96.75,1,Month-to-Month,Two or More Lines,Fiber Optic,54.0,0,0
1361,507,0742-MOABM,Male,0,Yes,No,1,1,0,Mailed check,50.05,179.35,Yes,3.6,False,True,True,True,True,1,2020-11-02,50.05,1,Month-to-Month,One Line,DSL,4.0,0,0
1362,498,0727-IWKVK,Male,0,Yes,No,1,2,0,Electronic check,79.9,741.7,Yes,9.3,False,True,True,True,True,1,2020-05-02,79.9,1,Month-to-Month,One Line,Fiber Optic,9.0,0,0
1363,492,0723-DRCLG,Female,1,Yes,No,2,2,0,Electronic check,74.45,74.45,Yes,1.0,True,True,True,True,True,1,2021-01-02,74.45,1,Month-to-Month,Two or More Lines,Fiber Optic,1.0,0,0
1364,482,0702-PGIBZ,Male,0,No,Yes,2,2,0,Electronic check,101.7,364.55,Yes,3.6,False,True,True,True,True,2,2020-11-02,101.7,1,Month-to-Month,Two or More Lines,Fiber Optic,4.0,0,0
1365,546,0807-ZABDG,Female,0,No,Yes,1,1,0,Mailed check,55.1,154.65,Yes,2.8,True,True,True,True,True,2,2020-12-02,55.1,1,Month-to-Month,One Line,DSL,3.0,0,0
1366,440,0643-OKLRP,Female,1,Yes,No,2,2,0,Electronic check,80.35,3825.85,Yes,47.6,True,True,True,True,True,1,2017-03-02,80.35,1,Month-to-Month,Two or More Lines,Fiber Optic,48.0,0,0
1367,435,0637-UBJRP,Male,0,Yes,Yes,1,2,0,Electronic check,84.05,1095.3,Yes,13.0,False,True,True,True,True,3,2020-01-02,84.05,1,Month-to-Month,One Line,Fiber Optic,13.0,0,0
1368,417,0618-XWMSS,Male,0,No,Yes,1,2,0,Bank transfer (automatic),74.9,2068.55,Yes,27.6,False,True,True,True,True,2,2018-11-02,74.9,1,Month-to-Month,One Line,Fiber Optic,28.0,0,0
1369,416,0617-FHSGK,Male,0,No,Yes,2,2,0,Credit card (automatic),75.2,3678.3,Yes,48.9,False,True,True,True,True,2,2017-02-02,75.2,1,Month-to-Month,Two or More Lines,Fiber Optic,49.0,0,0
1370,414,0616-ATFGB,Male,1,Yes,No,0,1,0,Electronic check,25.05,25.05,Yes,1.0,False,True,False,True,False,1,2021-01-02,25.05,1,Month-to-Month,No Phone Service,DSL,1.0,0,0
1371,411,0611-DFXKO,Male,0,Yes,No,1,2,0,Mailed check,89.0,1820.45,Yes,20.5,False,True,True,True,True,1,2019-06-02,89,1,Month-to-Month,One Line,Fiber Optic,20.0,0,0
1372,443,0654-HMSHN,Male,0,Yes,Yes,2,2,0,Electronic check,104.4,2157.95,Yes,20.7,False,True,True,True,True,3,2019-06-02,104.4,1,Month-to-Month,Two or More Lines,Fiber Optic,21.0,0,0
1373,468,0684-AOSIH,Male,0,Yes,No,1,2,0,Electronic check,95.0,95.0,Yes,1.0,False,True,True,True,True,1,2021-01-02,95,1,Month-to-Month,One Line,Fiber Optic,1.0,0,0
1374,466,0680-DFNNY,Male,0,Yes,No,2,2,0,Electronic check,101.1,1504.05,Yes,14.9,False,True,True,True,True,1,2019-12-02,101.1,1,Month-to-Month,Two or More Lines,Fiber Optic,15.0,0,0
1375,464,0679-IDSTG,Female,1,Yes,Yes,1,2,0,Electronic check,69.25,69.25,Yes,1.0,True,True,True,True,True,3,2021-01-02,69.25,1,Month-to-Month,One Line,Fiber Optic,1.0,0,0
1376,94,0156-FVPTA,Male,0,Yes,No,1,1,0,Electronic check,54.2,1152.7,Yes,21.3,False,True,True,True,True,1,2019-05-02,54.2,1,Month-to-Month,One Line,DSL,21.0,0,0
1377,72,0117-LFRMW,Male,0,Yes,Yes,0,1,0,Bank transfer (automatic),40.2,1448.8,Yes,36.0,False,True,False,True,False,3,2018-02-02,40.2,1,Month-to-Month,No Phone Service,DSL,36.0,0,0
1378,71,0115-TFERT,Male,0,Yes,No,2,2,0,Electronic check,111.2,2317.1,Yes,20.8,False,True,True,True,True,1,2019-06-02,111.2,1,Month-to-Month,Two or More Lines,Fiber Optic,21.0,0,0
1379,126,0219-YTZUE,Male,0,Yes,Yes,2,2,0,Bank transfer (automatic),84.8,371.9,Yes,4.4,False,True,True,True,True,3,2020-10-02,84.8,1,Month-to-Month,Two or More Lines,Fiber Optic,4.0,0,0
1380,112,0196-VULGZ,Female,1,Yes,No,2,2,0,Electronic check,84.35,474.9,Yes,5.6,True,True,True,True,True,1,2020-09-02,84.35,1,Month-to-Month,Two or More Lines,Fiber Optic,6.0,0,0
1381,110,0195-IESCP,Male,0,Yes,No,2,2,0,Electronic check,85.25,855.3,Yes,10.0,False,True,True,True,True,1,2020-04-02,85.25,1,Month-to-Month,Two or More Lines,Fiber Optic,10.0,0,0
1382,64,0107-YHINA,Male,0,No,Yes,2,2,0,Electronic check,99.75,99.75,Yes,1.0,False,True,True,True,True,2,2021-01-02,99.75,1,Month-to-Month,Two or More Lines,Fiber Optic,1.0,0,0
1383,25,0032-PGELS,Female,0,Yes,Yes,0,1,0,Bank transfer (automatic),30.5,30.5,Yes,1.0,True,True,False,True,False,3,2021-01-02,30.5,1,Month-to-Month,No Phone Service,DSL,1.0,0,0
1384,24,0031-PVLZI,Female,0,Yes,Yes,1,0,0,Mailed check,20.35,76.35,Yes,3.8,True,True,True,False,False,3,2020-11-02,20.35,1,Month-to-Month,One Line,No Internet Service,4.0,0,0
1385,21,0023-XUOPT,Female,0,Yes,No,2,2,0,Electronic check,94.1,1215.6,Yes,12.9,True,True,True,True,True,1,2020-02-02,94.1,1,Month-to-Month,Two or More Lines,Fiber Optic,13.0,0,0
1386,4,0013-EXCHZ,Female,1,Yes,No,1,2,0,Mailed check,83.9,267.4,Yes,3.2,True,True,True,True,True,1,2020-11-02,83.9,1,Month-to-Month,One Line,Fiber Optic,3.0,0,0
1387,3,0011-IGKFF,Male,1,Yes,No,1,2,0,Electronic check,98.0,1237.85,Yes,12.6,False,True,True,True,True,1,2020-02-02,98,1,Month-to-Month,One Line,Fiber Optic,13.0,0,0
1388,276,0407-BDJKB,Male,0,Yes,No,2,2,0,Electronic check,95.75,5742.9,Yes,60.0,False,True,True,True,True,1,2016-03-02,95.75,1,Month-to-Month,Two or More Lines,Fiber Optic,60.0,0,0
1389,228,0354-WYROK,Female,1,Yes,Yes,1,2,0,Electronic check,98.9,2911.3,Yes,29.4,True,True,True,True,True,3,2018-09-02,98.9,1,Month-to-Month,One Line,Fiber Optic,29.0,0,0
1390,226,0348-SDKOL,Female,0,Yes,No,2,2,0,Credit card (automatic),102.1,5885.4,Yes,57.6,True,True,True,True,True,1,2016-05-02,102.1,1,Month-to-Month,Two or More Lines,Fiber Optic,58.0,0,0
1391,216,0330-IVZHA,Female,0,Yes,No,1,2,0,Electronic check,69.95,330.15,Yes,4.7,True,True,True,True,True,1,2020-10-02,69.95,1,Month-to-Month,One Line,Fiber Optic,5.0,0,0
1392,268,0397-GZBBC,Male,1,Yes,No,2,2,0,Bank transfer (automatic),93.85,5574.75,Yes,59.4,False,True,True,True,True,1,2016-03-02,93.85,1,Month-to-Month,Two or More Lines,Fiber Optic,59.0,0,0
1393,262,0390-DCFDQ,Female,1,Yes,No,1,2,0,Mailed check,70.45,70.45,Yes,1.0,True,True,True,True,True,1,2021-01-02,70.45,1,Month-to-Month,One Line,Fiber Optic,1.0,0,0
1394,261,0388-EOPEX,Female,0,Yes,No,1,2,0,Electronic check,74.4,139.4,Yes,1.9,True,True,True,True,True,1,2021-01-02,74.4,1,Month-to-Month,One Line,Fiber Optic,2.0,0,0
1395,251,0378-NHQXU,Female,0,Yes,Yes,2,2,0,Electronic check,88.25,1460.65,Yes,16.6,True,True,True,True,True,3,2019-10-02,88.25,1,Month-to-Month,Two or More Lines,Fiber Optic,17.0,0,0
1396,209,0324-BRPCJ,Female,1,Yes,No,2,2,0,Electronic check,100.2,6851.65,Yes,68.4,True,True,True,True,True,1,2015-06-02,100.2,1,Month-to-Month,Two or More Lines,Fiber Optic,68.0,0,0
1397,205,0320-JDNQG,Male,0,Yes,Yes,1,2,0,Electronic check,99.85,2331.3,Yes,23.3,False,True,True,True,True,3,2019-03-02,99.85,1,Month-to-Month,One Line,Fiber Optic,23.0,0,0
1398,163,0265-EDXBD,Male,1,Yes,No,2,2,0,Electronic check,74.9,2303.35,Yes,30.8,False,True,True,True,True,1,2018-08-02,74.9,1,Month-to-Month,Two or More Lines,Fiber Optic,31.0,0,0
1399,160,0260-ZDLGK,Female,0,No,Yes,1,1,0,Mailed check,72.9,651.4,Yes,8.9,True,True,True,True,True,2,2020-06-02,72.9,1,Month-to-Month,One Line,DSL,9.0,0,0
1400,157,0257-ZESQC,Female,1,Yes,No,1,2,0,Bank transfer (automatic),75.2,1929.35,Yes,25.7,True,True,True,True,True,1,2019-01-02,75.2,1,Month-to-Month,One Line,Fiber Optic,26.0,0,0
1401,155,0256-LTHVJ,Female,0,Yes,Yes,1,2,0,Electronic check,81.05,2227.1,Yes,27.5,True,True,True,True,True,3,2018-11-02,81.05,1,Month-to-Month,One Line,Fiber Optic,27.0,0,0
1402,201,0318-QUUOB,Male,0,Yes,No,1,2,0,Electronic check,80.55,80.55,Yes,1.0,False,True,True,True,True,1,2021-01-02,80.55,1,Month-to-Month,One Line,Fiber Optic,1.0,0,0
1403,194,0310-MVLET,Female,0,Yes,Yes,2,2,0,Electronic check,99.15,6010.05,Yes,60.6,True,True,True,True,True,3,2016-02-02,99.15,1,Month-to-Month,Two or More Lines,Fiber Optic,61.0,0,0
1404,186,0302-JOIVN,Female,0,Yes,No,1,2,0,Electronic check,101.15,842.9,Yes,8.3,True,True,True,True,True,1,2020-06-02,101.15,1,Month-to-Month,One Line,Fiber Optic,8.0,0,0
1405,550,0812-WUPTB,Male,1,Yes,No,1,2,0,Mailed check,70.85,70.85,Yes,1.0,False,True,True,True,True,1,2021-01-02,70.85,1,Month-to-Month,One Line,Fiber Optic,1.0,0,0
1406,909,1323-OOEPC,Female,0,Yes,No,2,2,0,Credit card (automatic),98.4,5149.5,Yes,52.3,True,True,True,True,True,1,2016-10-02,98.4,1,Month-to-Month,Two or More Lines,Fiber Optic,52.0,0,0
1407,901,1309-BXVOQ,Male,0,Yes,No,2,2,0,Electronic check,106.1,2249.95,Yes,21.2,False,True,True,True,True,1,2019-05-02,106.1,1,Month-to-Month,Two or More Lines,Fiber Optic,21.0,0,0
1408,924,1343-EHPYB,Male,0,Yes,No,2,2,0,Electronic check,103.4,6603.0,Yes,63.9,False,True,True,True,True,1,2015-11-02,103.4,1,Month-to-Month,Two or More Lines,Fiber Optic,64.0,0,0
1409,943,1363-TXLSL,Male,1,Yes,No,1,2,0,Electronic check,70.3,70.3,Yes,1.0,False,True,True,True,True,1,2021-01-02,70.3,1,Month-to-Month,One Line,Fiber Optic,1.0,0,0
1410,837,1218-VKFPE,Female,0,Yes,Yes,1,0,0,Mailed check,19.0,233.55,Yes,12.3,True,True,True,False,False,3,2020-02-02,19,1,Month-to-Month,One Line,No Internet Service,12.0,0,0
1411,847,1228-FZFRV,Male,0,Yes,Yes,2,2,0,Credit card (automatic),105.95,5341.8,Yes,50.4,False,True,True,True,True,3,2016-12-02,105.95,1,Month-to-Month,Two or More Lines,Fiber Optic,50.0,0,0
1412,876,1268-ASBGA,Female,1,Yes,No,2,2,0,Credit card (automatic),85.35,1375.15,Yes,16.1,True,True,True,True,True,1,2019-10-02,85.35,1,Month-to-Month,Two or More Lines,Fiber Optic,16.0,0,0
1413,868,1262-OPMFY,Female,0,Yes,No,1,2,0,Bank transfer (automatic),75.75,655.9,Yes,8.7,True,True,True,True,True,1,2020-06-02,75.75,1,Month-to-Month,One Line,Fiber Optic,9.0,0,0
1414,948,1373-ORVIZ,Female,0,Yes,Yes,2,1,0,Electronic check,66.35,740.8,Yes,11.2,True,True,True,True,True,3,2020-03-02,66.35,1,Month-to-Month,Two or More Lines,DSL,11.0,0,0
1415,1045,1522-VVDMG,Male,0,Yes,Yes,1,2,0,Electronic check,89.75,608.8,Yes,6.8,False,True,True,True,True,3,2020-08-02,89.75,1,Month-to-Month,One Line,Fiber Optic,7.0,0,0
1416,1074,1565-RHDJD,Female,0,No,Yes,2,2,0,Bank transfer (automatic),84.05,333.55,Yes,4.0,True,True,True,True,True,2,2020-11-02,84.05,1,Month-to-Month,Two or More Lines,Fiber Optic,4.0,0,0
1417,1062,1550-LOAHA,Female,0,Yes,No,1,2,0,Bank transfer (automatic),84.15,2585.95,Yes,30.7,True,True,True,True,True,1,2018-08-02,84.15,1,Month-to-Month,One Line,Fiber Optic,31.0,0,0
1418,1014,1465-VINDH,Female,0,Yes,Yes,2,2,0,Credit card (automatic),102.1,1068.85,Yes,10.5,True,True,True,True,True,3,2020-04-02,102.1,1,Month-to-Month,Two or More Lines,Fiber Optic,10.0,0,0
1419,967,1400-MMYXY,Male,1,Yes,No,2,2,0,Electronic check,105.9,334.65,Yes,3.2,False,True,True,True,True,1,2020-11-02,105.9,1,Month-to-Month,Two or More Lines,Fiber Optic,3.0,0,0
1420,963,1396-QWFBJ,Female,0,Yes,Yes,1,2,0,Bank transfer (automatic),74.05,1565.7,Yes,21.1,True,True,True,True,True,3,2019-05-02,74.05,1,Month-to-Month,One Line,Fiber Optic,21.0,0,0
1421,1009,1455-UGQVH,Male,0,Yes,No,2,2,0,Electronic check,98.5,1037.75,Yes,10.5,False,True,True,True,True,1,2020-04-02,98.5,1,Month-to-Month,Two or More Lines,Fiber Optic,11.0,0,0
1422,998,1448-PWKYE,Male,0,Yes,Yes,1,2,0,Electronic check,80.0,80.0,Yes,1.0,False,True,True,True,True,3,2021-01-02,80,1,Month-to-Month,One Line,Fiber Optic,1.0,0,0
1423,995,1447-GIQMR,Male,0,Yes,No,1,2,0,Electronic check,69.15,69.15,Yes,1.0,False,True,True,True,True,1,2021-01-02,69.15,1,Month-to-Month,One Line,Fiber Optic,1.0,0,0
1424,812,1184-PJVDB,Male,0,Yes,No,1,2,0,Electronic check,79.95,857.2,Yes,10.7,False,True,True,True,True,1,2020-04-02,79.95,1,Month-to-Month,One Line,Fiber Optic,11.0,0,0
1425,649,0947-MUGVO,Male,1,Yes,No,1,2,0,Electronic check,73.65,1463.5,Yes,19.9,False,True,True,True,True,1,2019-07-02,73.65,1,Month-to-Month,One Line,Fiber Optic,20.0,0,0
1426,646,0946-CLJTI,Male,1,Yes,No,2,2,0,Electronic check,98.7,5812.6,Yes,58.9,False,True,True,True,True,1,2016-04-02,98.7,1,Month-to-Month,Two or More Lines,Fiber Optic,59.0,0,0
1427,670,0979-PHULV,Male,0,Yes,Yes,2,2,0,Credit card (automatic),99.45,7007.6,Yes,70.5,False,True,True,True,True,3,2015-04-02,99.45,1,Month-to-Month,Two or More Lines,Fiber Optic,70.0,0,0
1428,694,1024-VRZHF,Male,0,Yes,No,2,2,0,Electronic check,74.95,825.7,Yes,11.0,False,True,True,True,True,1,2020-03-02,74.95,1,Month-to-Month,Two or More Lines,Fiber Optic,11.0,0,0
1429,692,1024-GUALD,Female,0,Yes,No,0,1,0,Electronic check,24.8,24.8,Yes,1.0,True,True,False,True,False,1,2021-01-02,24.8,1,Month-to-Month,No Phone Service,DSL,1.0,0,0
1430,589,0867-MKZVY,Female,0,Yes,No,2,2,0,Electronic check,82.4,1592.35,Yes,19.3,True,True,True,True,True,1,2019-07-02,82.4,1,Month-to-Month,Two or More Lines,Fiber Optic,19.0,0,0
1431,568,0836-SEYLU,Male,0,Yes,No,0,1,0,Mailed check,40.65,328.95,Yes,8.1,False,True,False,True,False,1,2020-06-02,40.65,1,Month-to-Month,No Phone Service,DSL,8.0,0,0
1432,594,0871-URUWO,Male,0,Yes,No,2,2,0,Credit card (automatic),102.25,1359.0,Yes,13.3,False,True,True,True,True,1,2020-01-02,102.25,1,Month-to-Month,Two or More Lines,Fiber Optic,13.0,0,0
1433,612,0897-FEGMU,Female,0,Yes,No,2,2,0,Electronic check,99.5,1056.95,Yes,10.6,True,True,True,True,True,1,2020-04-02,99.5,1,Month-to-Month,Two or More Lines,Fiber Optic,11.0,0,0
1434,608,0895-DQHEW,Male,0,Yes,No,2,2,0,Electronic check,104.3,5278.15,Yes,50.6,False,True,True,True,True,1,2016-12-02,104.3,1,Month-to-Month,Two or More Lines,Fiber Optic,51.0,0,0
1435,605,0886-QGENL,Female,1,Yes,No,1,2,0,Electronic check,101.25,2754.45,Yes,27.2,True,True,True,True,True,1,2018-11-02,101.25,1,Month-to-Month,One Line,Fiber Optic,27.0,0,0
1436,602,0880-TKATG,Male,0,Yes,Yes,2,2,0,Electronic check,101.15,385.9,Yes,3.8,False,True,True,True,True,3,2020-11-02,101.15,1,Month-to-Month,Two or More Lines,Fiber Optic,4.0,0,0
1437,771,1122-JWTJW,Male,0,Yes,Yes,1,2,0,Mailed check,70.65,70.65,Yes,1.0,False,True,True,True,True,3,2021-01-02,70.65,1,Month-to-Month,One Line,Fiber Optic,1.0,0,0
1438,766,1114-CENIM,Male,0,No,Yes,2,1,0,Credit card (automatic),55.0,3092.65,Yes,56.2,False,True,True,True,True,2,2016-06-02,55,1,Month-to-Month,Two or More Lines,DSL,56.0,0,0
1439,720,1062-LHZOD,Male,0,Yes,Yes,1,2,0,Mailed check,69.9,69.9,Yes,1.0,False,True,True,True,True,3,2021-01-02,69.9,1,Month-to-Month,One Line,Fiber Optic,1.0,0,0
1440,729,1075-BGWOH,Male,1,Yes,No,2,2,0,Electronic check,98.75,1587.55,Yes,16.1,False,True,True,True,True,1,2019-10-02,98.75,1,Month-to-Month,Two or More Lines,Fiber Optic,16.0,0,0
1441,736,1086-LXKFY,Female,0,Yes,Yes,1,2,0,Mailed check,69.1,69.1,Yes,1.0,True,True,True,True,True,3,2021-01-02,69.1,1,Month-to-Month,One Line,Fiber Optic,1.0,0,0
1442,734,1084-UQCHV,Male,0,No,Yes,1,2,0,Bank transfer (automatic),69.75,69.75,Yes,1.0,False,True,True,True,True,2,2021-01-02,69.75,1,Month-to-Month,One Line,Fiber Optic,1.0,0,0
1443,2234,3194-ORPIK,Female,0,Yes,Yes,2,2,0,Bank transfer (automatic),84.4,4116.15,Yes,48.8,True,True,True,True,True,3,2017-02-02,84.4,1,Month-to-Month,Two or More Lines,Fiber Optic,49.0,0,0
1444,3763,5299-RULOA,Female,0,Yes,Yes,2,2,0,Electronic check,100.25,1064.65,Yes,10.6,True,True,True,True,True,3,2020-04-02,100.25,1,Month-to-Month,Two or More Lines,Fiber Optic,11.0,0,0
1445,3769,5307-DZCVC,Female,1,Yes,No,2,2,0,Credit card (automatic),85.95,2628.6,Yes,30.6,True,True,True,True,True,1,2018-08-02,85.95,1,Month-to-Month,Two or More Lines,Fiber Optic,31.0,0,0
1446,3821,5373-SFODM,Male,1,Yes,No,2,2,0,Credit card (automatic),85.25,3132.75,Yes,36.7,False,True,True,True,True,1,2018-02-02,85.25,1,Month-to-Month,Two or More Lines,Fiber Optic,37.0,0,0
1447,3814,5364-XYIRR,Male,0,Yes,No,2,2,0,Electronic check,94.65,4812.75,Yes,50.8,False,True,True,True,True,1,2016-12-02,94.65,1,Month-to-Month,Two or More Lines,Fiber Optic,51.0,0,0
1448,3729,5244-IRFIH,Male,1,Yes,No,2,2,0,Electronic check,94.5,3105.55,Yes,32.9,False,True,True,True,True,1,2018-06-02,94.5,1,Month-to-Month,Two or More Lines,Fiber Optic,33.0,0,0
1449,3709,5219-YIPTK,Female,0,Yes,No,2,2,0,Electronic check,104.4,3409.6,Yes,32.7,True,True,True,True,True,1,2018-06-02,104.4,1,Month-to-Month,Two or More Lines,Fiber Optic,33.0,0,0
1450,3695,5202-IVJNU,Female,0,No,Yes,0,1,0,Credit card (automatic),30.1,1131.3,Yes,37.6,True,True,False,True,False,2,2018-01-02,30.1,1,Month-to-Month,No Phone Service,DSL,38.0,0,0
1451,3758,5295-PCJOO,Male,0,No,Yes,1,1,0,Electronic check,49.4,184.4,Yes,3.7,False,True,True,True,True,2,2020-11-02,49.4,1,Month-to-Month,One Line,DSL,4.0,0,0
1452,3754,5293-WXJAK,Female,1,Yes,No,2,2,0,Bank transfer (automatic),104.05,1133.65,Yes,10.9,True,True,True,True,True,1,2020-04-02,104.05,1,Month-to-Month,Two or More Lines,Fiber Optic,11.0,0,0
1453,3752,5287-QWLKY,Male,1,Yes,Yes,2,2,0,Credit card (automatic),105.1,7548.1,Yes,71.8,False,True,True,True,True,3,2015-03-02,105.1,1,Month-to-Month,Two or More Lines,Fiber Optic,72.0,0,0
1454,3832,5383-MMTWC,Female,1,Yes,No,2,2,0,Electronic check,84.0,613.4,Yes,7.3,True,True,True,True,True,1,2020-07-02,84,1,Month-to-Month,Two or More Lines,Fiber Optic,7.0,0,0
1455,3834,5385-SUIRI,Male,1,Yes,No,2,2,0,Electronic check,104.2,5568.35,Yes,53.4,False,True,True,True,True,1,2016-09-02,104.2,1,Month-to-Month,Two or More Lines,Fiber Optic,53.0,0,0
1456,3932,5536-SLHPM,Female,0,Yes,No,2,2,0,Electronic check,77.75,4458.15,Yes,57.3,True,True,True,True,True,1,2016-05-02,77.75,1,Month-to-Month,Two or More Lines,Fiber Optic,57.0,0,0
1457,3931,5536-RTPWK,Male,0,Yes,No,2,2,0,Bank transfer (automatic),99.05,4853.75,Yes,49.0,False,True,True,True,True,1,2017-01-02,99.05,1,Month-to-Month,Two or More Lines,Fiber Optic,49.0,0,0
1458,3923,5520-FVEWJ,Female,0,Yes,Yes,2,2,0,Electronic check,84.5,916.9,Yes,10.9,True,True,True,True,True,3,2020-04-02,84.5,1,Month-to-Month,Two or More Lines,Fiber Optic,11.0,0,0
1459,3922,5519-YLDGW,Female,0,Yes,No,2,2,0,Electronic check,103.9,2254.2,Yes,21.7,True,True,True,True,True,1,2019-05-02,103.9,1,Month-to-Month,Two or More Lines,Fiber Optic,22.0,0,0
1460,3918,5515-IDEJJ,Male,0,Yes,Yes,1,0,0,Mailed check,19.9,19.9,Yes,1.0,False,True,True,False,False,3,2021-01-02,19.9,1,Month-to-Month,One Line,No Internet Service,1.0,0,0
1461,3914,5510-BOIUJ,Male,0,No,Yes,1,0,0,Mailed check,19.25,19.25,Yes,1.0,False,True,True,False,False,2,2021-01-02,19.25,1,Month-to-Month,One Line,No Internet Service,1.0,0,0
1462,3911,5502-RLUYV,Female,0,Yes,Yes,2,2,0,Electronic check,103.95,7446.9,Yes,71.6,True,True,True,True,True,3,2015-03-02,103.95,1,Month-to-Month,Two or More Lines,Fiber Optic,72.0,0,0
1463,3908,5498-TXHLF,Female,0,Yes,Yes,2,2,0,Electronic check,87.45,2874.15,Yes,32.9,True,True,True,True,True,3,2018-06-02,87.45,1,Month-to-Month,Two or More Lines,Fiber Optic,33.0,0,0
1464,3969,5590-YRFJT,Female,0,Yes,No,0,1,0,Electronic check,24.45,482.8,Yes,19.7,True,True,False,True,False,1,2019-07-02,24.45,1,Month-to-Month,No Phone Service,DSL,20.0,0,0
1465,3967,5583-SXDAG,Male,0,Yes,No,1,2,0,Electronic check,70.0,70.0,Yes,1.0,False,True,True,True,True,1,2021-01-02,70,1,Month-to-Month,One Line,Fiber Optic,1.0,0,0
1466,3959,5570-PTWEH,Female,0,Yes,No,2,2,0,Credit card (automatic),75.15,216.75,Yes,2.9,True,True,True,True,True,1,2020-12-02,75.15,1,Month-to-Month,Two or More Lines,Fiber Optic,3.0,0,0
1467,3958,5569-OUICF,Female,1,Yes,No,2,2,0,Credit card (automatic),101.3,2812.2,Yes,27.8,True,True,True,True,True,1,2018-11-02,101.3,1,Month-to-Month,Two or More Lines,Fiber Optic,28.0,0,0
